c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100506,,該当するもの（新生児治療回復室入院医療管理料）：ア　高度の先天奇形,20201001,99999999,1,0,0,0,11990000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100507,,該当するもの（新生児治療回復室入院医療管理料）：イ　低体温,20201001,99999999,1,0,0,0,12000000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100508,,該当するもの（新生児治療回復室入院医療管理料）：ウ　重症黄疸,20201001,99999999,1,0,0,0,12010000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100509,,該当するもの（新生児治療回復室入院医療管理料）：エ　未熟児,20201001,99999999,1,0,0,0,12020000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100510,,該当するもの（新生児治療回復室入院医療管理料）：オ　意識障害又は昏睡,20201001,99999999,1,0,0,0,12030000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100511,,該当するもの（新生児治療回復室入院医療管理料）：カ　急性呼吸不全又は慢性呼吸不全の急性増悪,20201001,99999999,1,0,0,0,12040000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100512,,該当するもの（新生児治療回復室入院医療管理料）：キ　急性心不全（心筋梗塞を含む。）,20201001,99999999,1,0,0,0,12050000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100513,,該当するもの（新生児治療回復室入院医療管理料）：ク　急性薬物中毒,20201001,99999999,1,0,0,0,12060000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100514,,該当するもの（新生児治療回復室入院医療管理料）：ケ　ショック,20201001,99999999,1,0,0,0,12070000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100515,,該当するもの（新生児治療回復室入院医療管理料）：コ　重篤な代謝障害（肝不全、腎不全、重症糖尿病等）,20201001,99999999,1,0,0,0,12080000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100516,,該当するもの（新生児治療回復室入院医療管理料）：サ　大手術後,20201001,99999999,1,0,0,0,12090000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100517,,該当するもの（新生児治療回復室入院医療管理料）：シ　救急蘇生後,20201001,99999999,1,0,0,0,12100000
0,1,44,A303-2,2,193508610,,新生児治療回復室入院医療管理料（１４日以内）,820100518,,該当するもの（新生児治療回復室入院医療管理料）：ス　その他外傷、破傷風等で重篤な状態,20201001,99999999,1,0,0,0,12110000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100506,,該当するもの（新生児治療回復室入院医療管理料）：ア　高度の先天奇形,20201001,99999999,1,0,0,0,12120000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100507,,該当するもの（新生児治療回復室入院医療管理料）：イ　低体温,20201001,99999999,1,0,0,0,12130000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100508,,該当するもの（新生児治療回復室入院医療管理料）：ウ　重症黄疸,20201001,99999999,1,0,0,0,12140000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100509,,該当するもの（新生児治療回復室入院医療管理料）：エ　未熟児,20201001,99999999,1,0,0,0,12150000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100510,,該当するもの（新生児治療回復室入院医療管理料）：オ　意識障害又は昏睡,20201001,99999999,1,0,0,0,12160000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100511,,該当するもの（新生児治療回復室入院医療管理料）：カ　急性呼吸不全又は慢性呼吸不全の急性増悪,20201001,99999999,1,0,0,0,12170000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100512,,該当するもの（新生児治療回復室入院医療管理料）：キ　急性心不全（心筋梗塞を含む。）,20201001,99999999,1,0,0,0,12180000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100513,,該当するもの（新生児治療回復室入院医療管理料）：ク　急性薬物中毒,20201001,99999999,1,0,0,0,12190000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100514,,該当するもの（新生児治療回復室入院医療管理料）：ケ　ショック,20201001,99999999,1,0,0,0,12200000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100515,,該当するもの（新生児治療回復室入院医療管理料）：コ　重篤な代謝障害（肝不全、腎不全、重症糖尿病等）,20201001,99999999,1,0,0,0,12210000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100516,,該当するもの（新生児治療回復室入院医療管理料）：サ　大手術後,20201001,99999999,1,0,0,0,12220000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100517,,該当するもの（新生児治療回復室入院医療管理料）：シ　救急蘇生後,20201001,99999999,1,0,0,0,12230000
0,1,44,A303-2,2,193508710,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100518,,該当するもの（新生児治療回復室入院医療管理料）：ス　その他外傷、破傷風等で重篤な状態,20201001,99999999,1,0,0,0,12240000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100506,,該当するもの（新生児治療回復室入院医療管理料）：ア　高度の先天奇形,20201001,99999999,1,0,0,0,12250000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100507,,該当するもの（新生児治療回復室入院医療管理料）：イ　低体温,20201001,99999999,1,0,0,0,12260000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100508,,該当するもの（新生児治療回復室入院医療管理料）：ウ　重症黄疸,20201001,99999999,1,0,0,0,12270000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100509,,該当するもの（新生児治療回復室入院医療管理料）：エ　未熟児,20201001,99999999,1,0,0,0,12280000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100510,,該当するもの（新生児治療回復室入院医療管理料）：オ　意識障害又は昏睡,20201001,99999999,1,0,0,0,12290000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100511,,該当するもの（新生児治療回復室入院医療管理料）：カ　急性呼吸不全又は慢性呼吸不全の急性増悪,20201001,99999999,1,0,0,0,12300000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100512,,該当するもの（新生児治療回復室入院医療管理料）：キ　急性心不全（心筋梗塞を含む。）,20201001,99999999,1,0,0,0,12310000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100513,,該当するもの（新生児治療回復室入院医療管理料）：ク　急性薬物中毒,20201001,99999999,1,0,0,0,12320000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100514,,該当するもの（新生児治療回復室入院医療管理料）：ケ　ショック,20201001,99999999,1,0,0,0,12330000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100515,,該当するもの（新生児治療回復室入院医療管理料）：コ　重篤な代謝障害（肝不全、腎不全、重症糖尿病等）,20201001,99999999,1,0,0,0,12340000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100516,,該当するもの（新生児治療回復室入院医療管理料）：サ　大手術後,20201001,99999999,1,0,0,0,12350000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100517,,該当するもの（新生児治療回復室入院医療管理料）：シ　救急蘇生後,20201001,99999999,1,0,0,0,12360000
0,1,44,A303-2,2,193508810,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100518,,該当するもの（新生児治療回復室入院医療管理料）：ス　その他外傷、破傷風等で重篤な状態,20201001,99999999,1,0,0,0,12370000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100506,,該当するもの（新生児治療回復室入院医療管理料）：ア　高度の先天奇形,20201001,99999999,1,0,0,0,12380000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100507,,該当するもの（新生児治療回復室入院医療管理料）：イ　低体温,20201001,99999999,1,0,0,0,12390000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100508,,該当するもの（新生児治療回復室入院医療管理料）：ウ　重症黄疸,20201001,99999999,1,0,0,0,12400000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100509,,該当するもの（新生児治療回復室入院医療管理料）：エ　未熟児,20201001,99999999,1,0,0,0,12410000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100510,,該当するもの（新生児治療回復室入院医療管理料）：オ　意識障害又は昏睡,20201001,99999999,1,0,0,0,12420000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100511,,該当するもの（新生児治療回復室入院医療管理料）：カ　急性呼吸不全又は慢性呼吸不全の急性増悪,20201001,99999999,1,0,0,0,12430000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100512,,該当するもの（新生児治療回復室入院医療管理料）：キ　急性心不全（心筋梗塞を含む。）,20201001,99999999,1,0,0,0,12440000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100513,,該当するもの（新生児治療回復室入院医療管理料）：ク　急性薬物中毒,20201001,99999999,1,0,0,0,12450000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100514,,該当するもの（新生児治療回復室入院医療管理料）：ケ　ショック,20201001,99999999,1,0,0,0,12460000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100515,,該当するもの（新生児治療回復室入院医療管理料）：コ　重篤な代謝障害（肝不全、腎不全、重症糖尿病等）,20201001,99999999,1,0,0,0,12470000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100516,,該当するもの（新生児治療回復室入院医療管理料）：サ　大手術後,20201001,99999999,1,0,0,0,12480000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100517,,該当するもの（新生児治療回復室入院医療管理料）：シ　救急蘇生後,20201001,99999999,1,0,0,0,12490000
0,1,44,A303-2,2,193308310,,新生児治療回復室入院医療管理料（１４日以内）,820100518,,該当するもの（新生児治療回復室入院医療管理料）：ス　その他外傷、破傷風等で重篤な状態,20201001,99999999,1,0,0,0,12500000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100506,,該当するもの（新生児治療回復室入院医療管理料）：ア　高度の先天奇形,20201001,99999999,1,0,0,0,12510000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100507,,該当するもの（新生児治療回復室入院医療管理料）：イ　低体温,20201001,99999999,1,0,0,0,12520000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100508,,該当するもの（新生児治療回復室入院医療管理料）：ウ　重症黄疸,20201001,99999999,1,0,0,0,12530000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100509,,該当するもの（新生児治療回復室入院医療管理料）：エ　未熟児,20201001,99999999,1,0,0,0,12540000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100510,,該当するもの（新生児治療回復室入院医療管理料）：オ　意識障害又は昏睡,20201001,99999999,1,0,0,0,12550000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100511,,該当するもの（新生児治療回復室入院医療管理料）：カ　急性呼吸不全又は慢性呼吸不全の急性増悪,20201001,99999999,1,0,0,0,12560000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100512,,該当するもの（新生児治療回復室入院医療管理料）：キ　急性心不全（心筋梗塞を含む。）,20201001,99999999,1,0,0,0,12570000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100513,,該当するもの（新生児治療回復室入院医療管理料）：ク　急性薬物中毒,20201001,99999999,1,0,0,0,12580000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100514,,該当するもの（新生児治療回復室入院医療管理料）：ケ　ショック,20201001,99999999,1,0,0,0,12590000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100515,,該当するもの（新生児治療回復室入院医療管理料）：コ　重篤な代謝障害（肝不全、腎不全、重症糖尿病等）,20201001,99999999,1,0,0,0,12600000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100516,,該当するもの（新生児治療回復室入院医療管理料）：サ　大手術後,20201001,99999999,1,0,0,0,12610000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100517,,該当するもの（新生児治療回復室入院医療管理料）：シ　救急蘇生後,20201001,99999999,1,0,0,0,12620000
0,1,44,A303-2,2,193308410,,新生児治療回復室入院医療管理料（１５日以上３０日以内）,820100518,,該当するもの（新生児治療回復室入院医療管理料）：ス　その他外傷、破傷風等で重篤な状態,20201001,99999999,1,0,0,0,12630000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100506,,該当するもの（新生児治療回復室入院医療管理料）：ア　高度の先天奇形,20201001,99999999,1,0,0,0,12640000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100507,,該当するもの（新生児治療回復室入院医療管理料）：イ　低体温,20201001,99999999,1,0,0,0,12650000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100508,,該当するもの（新生児治療回復室入院医療管理料）：ウ　重症黄疸,20201001,99999999,1,0,0,0,12660000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100509,,該当するもの（新生児治療回復室入院医療管理料）：エ　未熟児,20201001,99999999,1,0,0,0,12670000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100510,,該当するもの（新生児治療回復室入院医療管理料）：オ　意識障害又は昏睡,20201001,99999999,1,0,0,0,12680000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100511,,該当するもの（新生児治療回復室入院医療管理料）：カ　急性呼吸不全又は慢性呼吸不全の急性増悪,20201001,99999999,1,0,0,0,12690000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100512,,該当するもの（新生児治療回復室入院医療管理料）：キ　急性心不全（心筋梗塞を含む。）,20201001,99999999,1,0,0,0,12700000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100513,,該当するもの（新生児治療回復室入院医療管理料）：ク　急性薬物中毒,20201001,99999999,1,0,0,0,12710000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100514,,該当するもの（新生児治療回復室入院医療管理料）：ケ　ショック,20201001,99999999,1,0,0,0,12720000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100515,,該当するもの（新生児治療回復室入院医療管理料）：コ　重篤な代謝障害（肝不全、腎不全、重症糖尿病等）,20201001,99999999,1,0,0,0,12730000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100516,,該当するもの（新生児治療回復室入院医療管理料）：サ　大手術後,20201001,99999999,1,0,0,0,12740000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100517,,該当するもの（新生児治療回復室入院医療管理料）：シ　救急蘇生後,20201001,99999999,1,0,0,0,12750000
0,1,44,A303-2,2,193308510,,新生児治療回復室入院医療管理料（３１日以上１２０日以内）,820100518,,該当するもの（新生児治療回復室入院医療管理料）：ス　その他外傷、破傷風等で重篤な状態,20201001,99999999,1,0,0,0,12760000
0,1,45,A306,0,190075710,,特殊疾患入院医療管理料,830100031,,患者が他の病棟等へ移動した医療上の必要性（特殊疾患入院医療管理料）；,20201001,99999999,0,0,0,0,12770000
0,1,45,A306,0,190194510,,特殊疾患入院医療管理料（医療区分２の患者に相当するもの）,830100031,,患者が他の病棟等へ移動した医療上の必要性（特殊疾患入院医療管理料）；,20201001,99999999,0,0,0,0,12780000
0,1,45,A306,0,190194610,,特殊疾患入院医療管理料（医療区分１の患者に相当するもの）,830100031,,患者が他の病棟等へ移動した医療上の必要性（特殊疾患入院医療管理料）；,20201001,99999999,0,0,0,0,12790000
0,1,46,A308,1,190207910,,回復期リハビリテーション病棟入院料１,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12800000
0,1,46,A308,1,190207910,,回復期リハビリテーション病棟入院料１,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12810000
0,1,46,A308,1,190207910,,回復期リハビリテーション病棟入院料１,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12820000
0,1,46,A308,1,190208010,,回復期リハビリテーション病棟入院料１（生活療養）,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12830000
0,1,46,A308,1,190208010,,回復期リハビリテーション病棟入院料１（生活療養）,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12840000
0,1,46,A308,1,190208010,,回復期リハビリテーション病棟入院料１（生活療養）,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12850000
0,1,46,A308,1,190208110,,回復期リハビリテーション病棟入院料２,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12860000
0,1,46,A308,1,190208110,,回復期リハビリテーション病棟入院料２,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12870000
0,1,46,A308,1,190208110,,回復期リハビリテーション病棟入院料２,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12880000
0,1,46,A308,1,190208210,,回復期リハビリテーション病棟入院料２（生活療養）,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12890000
0,1,46,A308,1,190208210,,回復期リハビリテーション病棟入院料２（生活療養）,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12900000
0,1,46,A308,1,190208210,,回復期リハビリテーション病棟入院料２（生活療養）,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12910000
0,1,46,A308,1,190208310,,回復期リハビリテーション病棟入院料３,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12920000
0,1,46,A308,1,190208310,,回復期リハビリテーション病棟入院料３,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12930000
0,1,46,A308,1,190208310,,回復期リハビリテーション病棟入院料３,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12940000
0,1,46,A308,1,190208410,,回復期リハビリテーション病棟入院料３（生活療養）,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12950000
0,1,46,A308,1,190208410,,回復期リハビリテーション病棟入院料３（生活療養）,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12960000
0,1,46,A308,1,190208410,,回復期リハビリテーション病棟入院料３（生活療養）,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12970000
0,1,46,A308,1,190208510,,回復期リハビリテーション病棟入院料４,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12980000
0,1,46,A308,1,190208510,,回復期リハビリテーション病棟入院料４,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,12990000
0,1,46,A308,1,190208510,,回復期リハビリテーション病棟入院料４,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13000000
0,1,46,A308,1,190208610,,回復期リハビリテーション病棟入院料４（生活療養）,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13010000
0,1,46,A308,1,190208610,,回復期リハビリテーション病棟入院料４（生活療養）,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13020000
0,1,46,A308,1,190208610,,回復期リハビリテーション病棟入院料４（生活療養）,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13030000
0,1,46,A308,1,190208710,,回復期リハビリテーション病棟入院料５,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13040000
0,1,46,A308,1,190208710,,回復期リハビリテーション病棟入院料５,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13050000
0,1,46,A308,1,190208710,,回復期リハビリテーション病棟入院料５,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13060000
0,1,46,A308,1,190208810,,回復期リハビリテーション病棟入院料５（生活療養）,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13070000
0,1,46,A308,1,190208810,,回復期リハビリテーション病棟入院料５（生活療養）,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13080000
0,1,46,A308,1,190208810,,回復期リハビリテーション病棟入院料５（生活療養）,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13090000
0,1,46,A308,1,190208910,,回復期リハビリテーション病棟入院料６,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13100000
0,1,46,A308,1,190208910,,回復期リハビリテーション病棟入院料６,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13110000
0,1,46,A308,1,190208910,,回復期リハビリテーション病棟入院料６,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13120000
0,1,46,A308,1,190209010,,回復期リハビリテーション病棟入院料６（生活療養）,850100029,,対象疾患の発症年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13130000
0,1,46,A308,1,190209010,,回復期リハビリテーション病棟入院料６（生活療養）,850100030,,対象疾患の手術年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13140000
0,1,46,A308,1,190209010,,回復期リハビリテーション病棟入院料６（生活療養）,850100031,,対象疾患の損傷年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13150000
0,1,46,A308,2,190207910,,回復期リハビリテーション病棟入院料１,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13160000
0,1,46,A308,2,190208010,,回復期リハビリテーション病棟入院料１（生活療養）,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13170000
0,1,46,A308,2,190208110,,回復期リハビリテーション病棟入院料２,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13180000
0,1,46,A308,2,190208210,,回復期リハビリテーション病棟入院料２（生活療養）,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13190000
0,1,46,A308,2,190208310,,回復期リハビリテーション病棟入院料３,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13200000
0,1,46,A308,2,190208410,,回復期リハビリテーション病棟入院料３（生活療養）,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13210000
0,1,46,A308,2,190208510,,回復期リハビリテーション病棟入院料４,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13220000
0,1,46,A308,2,190208610,,回復期リハビリテーション病棟入院料４（生活療養）,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13230000
0,1,46,A308,2,190208710,,回復期リハビリテーション病棟入院料５,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13240000
0,1,46,A308,2,190208810,,回復期リハビリテーション病棟入院料５（生活療養）,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13250000
0,1,46,A308,2,190208910,,回復期リハビリテーション病棟入院料６,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13260000
0,1,46,A308,2,190209010,,回復期リハビリテーション病棟入院料６（生活療養）,850100032,,入棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13270000
0,1,46,A308,3,190207910,,回復期リハビリテーション病棟入院料１,850100033,,退棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13280000
0,1,46,A308,3,190208010,,回復期リハビリテーション病棟入院料１（生活療養）,850100033,,退棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13290000
0,1,46,A308,3,190208110,,回復期リハビリテーション病棟入院料２,850100033,,退棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13300000
0,1,46,A308,3,190208210,,回復期リハビリテーション病棟入院料２（生活療養）,850100033,,退棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13310000
0,1,46,A308,3,190208310,,回復期リハビリテーション病棟入院料３,850100033,,退棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13320000
0,1,46,A308,3,190208410,,回復期リハビリテーション病棟入院料３（生活療養）,850100033,,退棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13330000
0,1,46,A308,3,190208510,,回復期リハビリテーション病棟入院料４,850100033,,退棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13340000
0,1,46,A308,3,190208610,,回復期リハビリテーション病棟入院料４（生活療養）,850100033,,退棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13350000
0,1,46,A308,3,190208710,,回復期リハビリテーション病棟入院料５,850100033,,退棟年月日（回復期リハビリテーション病棟入院料）,20201001,99999999,1,0,0,0,13360000
